startdate,eventid,domainid,siteid,plotid,subplotid,nestedsubplotid,tagid,individualid,vstid,pointid,stemdistance,stemazimuth,supportingstemtagid,previouslytaggedas,taxonid,identificationqualifier,remarks,measuredby,recordedby
2014-08-19,vst_JERC_2014,D03,JERC,JERC_007,41,4,00245,NEON.PLA.D03.JERC.00245,,41,9.2,93.9,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_007,41,4,00246,NEON.PLA.D03.JERC.00246,,41,10,15.5,,,PIEL,,transcription error scientific name,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,31,,00247,NEON.PLA.D03.JERC.00247,,,,,,,CAGL8,,Removing reference to nested subplot 1 due to incorrect size of nested subplot being used.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,31,,00248,NEON.PLA.D03.JERC.00248,,,,,,,LIST2,,Removing reference to nested subplot 1 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,31,,00249,NEON.PLA.D03.JERC.00249,,31,4.2,46.9,,,QULA3,,Removing reference to nested subplot 1 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,31,,00250,NEON.PLA.D03.JERC.00250,,,,,,,DIVI5,,Removing reference to nested subplot 4 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,31,,00251,NEON.PLA.D03.JERC.00251,,,,,,,QULA3,,Removing reference to nested subplot 4 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,31,,00252,NEON.PLA.D03.JERC.00252,,31,6,41,,,QULA3,,no transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,31,,00253,NEON.PLA.D03.JERC.00253,,31,4.4,25,,,QULA3,,no transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,31,,00254,NEON.PLA.D03.JERC.00254,,,,,,,OSVI,,Removing reference to nested subplot 4 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,31,,00255,NEON.PLA.D03.JERC.00255,,31,4.4,65.2,,,VAAR,,Removing reference to nested subplot 4 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,31,,00256,NEON.PLA.D03.JERC.00256,,,,,,,LIST2,,Removing reference to nested subplot 4 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,31,,00257,NEON.PLA.D03.JERC.00257,,,,,00249,,PAQU2,,Removing reference to nested subplot 3 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,31,,00258,NEON.PLA.D03.JERC.00258,,,,,00249,,PAQU2,,Removing reference to nested subplot 1 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,31,,00259,NEON.PLA.D03.JERC.00259,,,,,,,FRCA3,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,31,,00260,NEON.PLA.D03.JERC.00260,,,,,,,VAAR,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,31,,00261,NEON.PLA.D03.JERC.00261,,,,,,,VAAR,cf. species,Removing reference to nested subplot 4 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,31,,00262,NEON.PLA.D03.JERC.00262,,,,,,,QUHE2,cf. species,Removing reference to nested subplot 4 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,31,,00263,NEON.PLA.D03.JERC.00263,,,,,,,VAAR,,Removing reference to nested subplot 4 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,31,,00264,NEON.PLA.D03.JERC.00264,,,,,00248,,SMSM,,no transcription errors,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,31,,00265,NEON.PLA.D03.JERC.00265,,,,,00248,,SMSM,,Removing reference to nested subplot 4 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,32,,00266,NEON.PLA.D03.JERC.00266,,33,1.6,310.8,,,QULA3,,Removing reference to nested subplot 2 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,32,,00267,NEON.PLA.D03.JERC.00267,,,,,,,COFL2,,Removing reference to nested subplot 2 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,32,,00268,NEON.PLA.D03.JERC.00268,,,,,,,MORU2,,,dbyerley@field-ops.org,smcknight@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,32,,00269,NEON.PLA.D03.JERC.00269,,,,,,,MORU2,,,dbyerley@field-ops.org,smcknight@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,32,,00270,NEON.PLA.D03.JERC.00270,,,,,,,OSVI,,Removing reference to nested subplot 2 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,32,,00271,NEON.PLA.D03.JERC.00271,,,,,,,HAVI4,,"Spp. Code incomplete. 
Removing reference to nested subplot 2 due to incorrect use of nested subplot.",jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,32,,00272,NEON.PLA.D03.JERC.00272,,,,,,,ILVO,,Removing reference to nested subplot 2 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,32,,00273,NEON.PLA.D03.JERC.00273,,,,,,,ACSA3,,Removing reference to nested subplot 2 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,32,,00274,NEON.PLA.D03.JERC.00274,,,,,,,OSVI,,,dbyerley@field-ops.org,smcknight@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,32,,00275,NEON.PLA.D03.JERC.00275,,,,,,,ACSA3,,Removing reference to nested subplot 2 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,41,,00276,NEON.PLA.D03.JERC.00276,,41,2.9,49.1,,,LIST2,,Removing reference to nested subplot 1 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,41,,00278,NEON.PLA.D03.JERC.00278,,,,,,,CACA18,,Removing reference to nested subplot 4 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,41,,00279,NEON.PLA.D03.JERC.00279,,,,,,,OSVI,,Removing reference to nested subplot 4 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,41,,00280,NEON.PLA.D03.JERC.00280,,41,4.3,1.4,,,QULA3,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,41,,00281,NEON.PLA.D03.JERC.00281,,,,,,,LIST2,,no transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,41,,00282,NEON.PLA.D03.JERC.00282,,,,,,,OSVI,,no transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,41,,00284,NEON.PLA.D03.JERC.00284,,,,,,,OSVI,,no transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,41,,00285,NEON.PLA.D03.JERC.00285,,,,,,,ULAL,,no transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,41,,00286,NEON.PLA.D03.JERC.00286,,,,,,,ACSA3,,Removing reference to nested subplot 2 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,41,2,00287,NEON.PLA.D03.JERC.00287,,,,,,,OSVI,,Removing reference to nested subplot 2 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,41,,00288,NEON.PLA.D03.JERC.00288,,,,,,,ACSA3,,Removing reference to nested subplot 4 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,41,,00289,NEON.PLA.D03.JERC.00289,,,,,,,ULAL,,,dbyerley@field-ops.org,smcknight@field-ops.org
2014-08-14,vst_JERC_2014,D03,JERC,JERC_003,41,,00290,NEON.PLA.D03.JERC.00290,,,,,,,CELA,,,dbyerley@field-ops.org,smcknight@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,41,,00291,NEON.PLA.D03.JERC.00291,,,,,,,2PLANT,,"Remarked on sheet as ""Oak?""",dbyerley@field-ops.org,smcknight@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,41,,00292,NEON.PLA.D03.JERC.00292,,,,,,,SMLA,,Supporting stem outside the plot. Removing reference to nested subplot 1 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,41,,00293,NEON.PLA.D03.JERC.00293,,,,,,,SMLA,,Supporting stem outside the plot. Removing reference to nested subplot 1 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,41,,00294,NEON.PLA.D03.JERC.00294,,,,,00276,,SMLA,,Removing reference to nested subplot 1 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-14,vst_JERC_2014,D03,JERC,JERC_003,40,,00298,NEON.PLA.D03.JERC.00298,,,,,,,QUHE2,,,dbyerley@field-ops.org,smcknight@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,40,,00299,NEON.PLA.D03.JERC.00299,,49,8.1,142.2,,,QULA3,,Error found map data not entered.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-21,vst_JERC_2014,D03,JERC,JERC_009,40,,00300,NEON.PLA.D03.JERC.00300,,,,,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-21,vst_JERC_2014,D03,JERC,JERC_003,31,,00301,NEON.PLA.D03.JERC.00301,,41,5.2,200.5,,,ULAL,,Error found map data not entered.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-21,vst_JERC_2014,D03,JERC,JERC_003,31,,00302,NEON.PLA.D03.JERC.00302,,31,7.2,85.1,,,QUNI,,Error found map data not entered.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-21,vst_JERC_2014,D03,JERC,JERC_003,31,,00303,NEON.PLA.D03.JERC.00303,,41,5.6,262.7,,,QUNI,,Error found map data not entered.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-21,vst_JERC_2014,D03,JERC,JERC_003,32,,00304,NEON.PLA.D03.JERC.00304,,41,0.6,106.1,,,QULA,,Error found map data not entered.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-21,vst_JERC_2014,D03,JERC,JERC_003,32,,00305,NEON.PLA.D03.JERC.00305,,41,2.1,136.3,,,CAGL8,,Error found map data not entered.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-21,vst_JERC_2014,D03,JERC,JERC_003,32,,00306,NEON.PLA.D03.JERC.00306,,41,2.4,107.3,,,QUNI,,Error found map data not entered.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-21,vst_JERC_2014,D03,JERC,JERC_003,32,,00307,NEON.PLA.D03.JERC.00307,,41,6.2,106.1,,,QULA3,,Error found map data not entered. Removing reference to nested subplot 4 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-21,vst_JERC_2014,D03,JERC,JERC_003,32,,00308,NEON.PLA.D03.JERC.00308,,41,8.6,178.2,,,QUNI,,Error found map data not entered.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-21,vst_JERC_2014,D03,JERC,JERC_003,40,,00309,NEON.PLA.D03.JERC.00309,,41,2.7,346.2,,,QUNI,,Error found map data not entered.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-21,vst_JERC_2014,D03,JERC,JERC_003,40,,00310,NEON.PLA.D03.JERC.00310,,41,5.4,301.5,,,QUHE2,,,dbyerley@field-ops.org,smcknight@field-ops.org
2014-08-19,vst_JERC_2014,D03,JERC,JERC_003,40,,00312,NEON.PLA.D03.JERC.00312,,49,2.6,149.1,,,PIPA2,,Removing reference to nested subplot 3 due to incorrect use of nested subplot.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-21,vst_JERC_2014,D03,JERC,JERC_003,41,,00313,NEON.PLA.D03.JERC.00313,,41,6.5,18.3,,,QULA3,,Error found map data not entered.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-21,vst_JERC_2014,D03,JERC,JERC_003,41,,00314,NEON.PLA.D03.JERC.00314,,41,8.8,9.1,,,QULA3,,Error found map data not entered.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-21,vst_JERC_2014,D03,JERC,JERC_003,41,,00315,NEON.PLA.D03.JERC.00315,,41,7.5,54.1,,,LIST,,Error found map data not entered.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-21,vst_JERC_2014,D03,JERC,JERC_003,41,,00316,NEON.PLA.D03.JERC.00316,,41,8.6,51.7,,,LIST,,Error found map data not entered.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-21,vst_JERC_2014,D03,JERC,JERC_003,41,,00317,NEON.PLA.D03.JERC.00317,,41,9.3,60.1,,,LIST,,Error found map data not entered.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-21,vst_JERC_2014,D03,JERC,JERC_003,41,,00318,NEON.PLA.D03.JERC.00318,,41,10.1,51.7,,,LIST,,Error found map data not entered.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-21,vst_JERC_2014,D03,JERC,JERC_003,41,,00319,NEON.PLA.D03.JERC.00319,,41,10.9,62.4,,,LIST,,Error found map data not entered.,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-21,vst_JERC_2014,D03,JERC,JERC_003,41,,00320,NEON.PLA.D03.JERC.00320,,41,9.3,74.1,,,QULA3,,Error found map data not entered.,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,2,00321,NEON.PLA.D03.JERC.00321,,,,,,,RHCO,,tag number exchanged 20141015; transcription error changed Rhynchospora compressa to Rhus copallinum,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,2,00322,NEON.PLA.D03.JERC.00322,,,,,,,RHCO,,tag number exchanged 20141015;  transcription error changed Rhynchospora compressa to Rhus copallinum,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,2,00323,NEON.PLA.D03.JERC.00323,,,,,,,RHCO,," tag number exchanged 20141015;  transcription error changed Rhynchospora compressa to Rhus copallinum",jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,2,00324,NEON.PLA.D03.JERC.00324,,,,,,,CELA,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,2,00325,NEON.PLA.D03.JERC.00325,,,,,,,2PLANT,,Dead No ID; tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,2,00326,NEON.PLA.D03.JERC.00326,,,,,,,CAAM2,,no transcription errors found; tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-10,vst_JERC_2014,D03,JERC,JERC_016,31,1,00327,NEON.PLA.D03.JERC.00327,,41,0.8,56.2,,,PIPA2,,tag numbers exchanged 20141015; no transcription errors,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,40,3,00328,NEON.PLA.D03.JERC.00328,,,,,,,ROPS,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,41,4,00331,NEON.PLA.D03.JERC.00331,,,,,,,ROPS,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,40,1,00332,NEON.PLA.D03.JERC.00332,,,,,,,DIVI5,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,40,3,00333,NEON.PLA.D03.JERC.00333,,,,,,,SAAL5,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,2,00334,NEON.PLA.D03.JERC.00334,,,,,,,ROPS,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,2,00335,NEON.PLA.D03.JERC.00335,,,,,,,ROPS,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,41,1,00336,NEON.PLA.D03.JERC.00336,,,,,,,SAAL5,,no transcription errors found; tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,2,00337,NEON.PLA.D03.JERC.00337,,,,,,,ROPS,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,2,00338,NEON.PLA.D03.JERC.00338,,,,,,,ROPS,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,31,4,00339,NEON.PLA.D03.JERC.00339,,,,,,,DIVI5,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-10,vst_JERC_2014,D03,JERC,JERC_016,31,,00340,NEON.PLA.D03.JERC.00340,,,,,,,PAQU,,tag numbers exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,41,4,00341,NEON.PLA.D03.JERC.00341,,,,,,,ROPS,,dead; tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,31,4,00342,NEON.PLA.D03.JERC.00342,,,,,,,ROPS,,no transcription errors found; tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,2,00343,NEON.PLA.D03.JERC.00343,,,,,,,RHCO,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,31,1,00344,NEON.PLA.D03.JERC.00344,,,,,,,CATO6,,tag number exchanged 20141015; transcription errors changed Carphephorus tomentosus to Carya tomentosa,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,41,4,00345,NEON.PLA.D03.JERC.00345,,,,,,,DIVI5,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-10,vst_JERC_2014,D03,JERC,JERC_016,41,,00346,NEON.PLA.D03.JERC.00346,,41,5.2,34.2,,,ULMUSSPP,cf. species,tag numbers exchanged 20141015; what elm is this?!; transcription error point id omitted,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,2,00347,NEON.PLA.D03.JERC.00347,,,,,,,CELA,,dead; tag number exchanged 20141015;  transcription error changed Rhynchospora compressa to Rhus copallinum,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,2,00348,NEON.PLA.D03.JERC.00348,,,,,,,CAAM2,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,41,4,00349,NEON.PLA.D03.JERC.00349,,,,,,,ROPS,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,41,4,00350,NEON.PLA.D03.JERC.00350,,,,,,,ROPS,,dead; tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,41,4,00351,NEON.PLA.D03.JERC.00351,,,,,,,ROPS,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,40,1,00352,NEON.PLA.D03.JERC.00352,,,,,,,DIVI5,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,41,4,00353,NEON.PLA.D03.JERC.00353,,,,,,,ROPS,,dead; tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,40,1,00354,NEON.PLA.D03.JERC.00354,,,,,,,DIVI5,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,2,00355,NEON.PLA.D03.JERC.00355,,,,,,,ROPS,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,41,4,00356,NEON.PLA.D03.JERC.00356,,,,,,,ROPS,,tag number exchanged 20141015; no transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,41,1,00357,NEON.PLA.D03.JERC.00357,,,,,,,SAAL5,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,2,00358,NEON.PLA.D03.JERC.00358,,,,,,,ROPS,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,2,00359,NEON.PLA.D03.JERC.00359,,,,,,,ROPS,,dead; tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,2,00360,NEON.PLA.D03.JERC.00360,,,,,,,RHCO,,tag number exchanged 20141015;  transcription error changed Rhynchospora compressa to Rhus copallinum,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,41,4,00361,NEON.PLA.D03.JERC.00361,,,,,,,ROPS,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,41,1,00362,NEON.PLA.D03.JERC.00362,,,,,,,RHCO,,dead; tag number exchanged 20141015;  transcription error changed Rhynchospora compressa to Rhus copallinum,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,41,4,00363,NEON.PLA.D03.JERC.00363,,,,,,,ROPS,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_003,41,,00364,NEON.PLA.D03.JERC.00364,,,,,,,SAAL5,,tag number exchanged 20141015. Nested subplotID of 4 removed - incorrect sizes used for this plot. Check tagID.,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,40,3,00365,NEON.PLA.D03.JERC.00365,,,,,,,ROPS,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,40,3,00366,NEON.PLA.D03.JERC.00366,,,,,,,CATO6,,tag number exchanged 20141015; transcription errors changed Carphephorus tomentosus to Carya tomentosa,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,40,3,00367,NEON.PLA.D03.JERC.00367,,,,,,,DIVI5,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,4,00368,NEON.PLA.D03.JERC.00368,,,,,,,CELA,,tag number exchanged 20141015; no transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,4,00369,NEON.PLA.D03.JERC.00369,,,,,,,SAAL5,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,4,00370,NEON.PLA.D03.JERC.00370,,,,,,,CAAM2,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,40,1,00371,NEON.PLA.D03.JERC.00371,,,,,,,DIVI5,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,40,3,00373,NEON.PLA.D03.JERC.00373,,,,,,,DIVI5,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,4,00374,NEON.PLA.D03.JERC.00374,,,,,,,DIVI5,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,31,1,00375,NEON.PLA.D03.JERC.00375,,,,,,,DIVI5,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,4,00376,NEON.PLA.D03.JERC.00376,,,,,,,CAAM2,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,41,1,00377,NEON.PLA.D03.JERC.00377,,,,,,,SAAL5,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_019,32,4,00378,NEON.PLA.D03.JERC.00378,,,,,,,DIVI5,,tag number exchanged 20141015,jkilmer@field-ops.org,tantony@field-ops.org
