"plotID","pointID","plotType","subtype","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","coordinateSource","elevation","elevationUncertainty","nlcdClass","monumentType","applicableModules","siteID"
"DELA_039","41","tower","basePlot",32.542583,-87.805845,"WGS84","16N",424334.205,3600865.733,0.17,"GeoXH 6000",24.79,0.17,"woodyWetlands",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_040","39","tower","basePlot",32.538806,-87.804737,"WGS84","16N",424435.138,3600446.273,0.17,"GeoXH 6000",29.13,0.19,"woodyWetlands",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","DELA"
"DELA_041","39","tower","basePlot",32.540705,-87.807948,"WGS84","16N",424135.14,3600659.072,0.17,"GeoXH 6000",27.75,0.26,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","DELA"
"DELA_053","41","tower","basePlot",32.537468,-87.804177,"WGS84","16N",424486.556,3600297.498,0.17,"GeoXH 6000",26.58,0.23,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_042","23","tower","basePlot",32.541606,-87.805201,"WGS84","16N",424393.832,3600757.04,0.17,"GeoXH 6000",25.01,0.26,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_043","57","tower","basePlot",32.539781,-87.807002,"WGS84","16N",424223.206,3600555.913,0.17,"GeoXH 6000",24.47,0.23,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_044","25","tower","basePlot",32.540502,-87.805969,"WGS84","16N",424320.812,3600635.142,0.17,"GeoXH 6000",29.91,0.24,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_045","25","tower","basePlot",32.53999,-87.803358,"WGS84","16N",424565.586,3600576.543,0.17,"GeoXH 6000",26.3,0.23,"woodyWetlands",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_045","23","tower","basePlot",32.539979,-87.803563,"WGS84","16N",424546.328,3600575.44,0.17,"GeoXH 6000",30.26,0.37,"woodyWetlands",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_054","41","tower","basePlot",32.541258,-87.803251,"WGS84","16N",424576.728,3600717.002,0.18,"GeoXH 6000",24.45,0.25,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_047","23","tower","basePlot",32.539479,-87.800371,"WGS84","16N",424845.667,3600517.756,0.18,"GeoXH 6000",24.8,0.29,"woodyWetlands",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_048","23","tower","basePlot",32.540026,-87.799119,"WGS84","16N",424963.68,3600577.506,0.18,"GeoXH 6000",26.63,0.28,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_039","25","tower","basePlot",32.542409,-87.805631,"WGS84","16N",424354.16,3600846.357,0.18,"GeoXH 6000",25.13,0.23,"woodyWetlands",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_040","23","tower","basePlot",32.538634,-87.804517,"WGS84","16N",424455.593,3600427.026,0.18,"GeoXH 6000",28.32,0.21,"woodyWetlands",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","DELA"
"DELA_040","33","tower","basePlot",32.538719,-87.804412,"WGS84","16N",424465.512,3600436.42,0.18,"GeoXH 6000",26.95,0.2,"woodyWetlands",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","DELA"
"DELA_040","43","tower","basePlot",32.538814,-87.804308,"WGS84","16N",424475.4,3600446.839,0.18,"GeoXH 6000",25.44,0.2,"woodyWetlands",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","DELA"
"DELA_041","25","tower","basePlot",32.540516,-87.807525,"WGS84","16N",424174.691,3600637.819,0.18,"GeoXH 6000",24.81,0.25,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","DELA"
"DELA_045","57","tower","basePlot",32.54035,-87.803774,"WGS84","16N",424526.86,3600616.706,0.18,"GeoXH 6000",24.63,0.23,"woodyWetlands",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_045","61","tower","basePlot",32.540352,-87.803341,"WGS84","16N",424567.435,3600616.671,0.18,"GeoXH 6000",25.13,0.24,"woodyWetlands",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_037","33","tower","basePlot",32.539542,-87.801864,"WGS84","16N",424705.528,3600525.827,0.19,"GeoXH 6000",25.21,0.27,"woodyWetlands",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","DELA"
"DELA_054","59","tower","basePlot",32.54144,-87.803263,"WGS84","16N",424575.748,3600737.193,0.19,"GeoXH 6000",26.27,0.23,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_054","43","tower","basePlot",32.541258,-87.803037,"WGS84","16N",424596.742,3600716.861,0.19,"GeoXH 6000",23.91,0.23,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_046","41","tower","basePlot",32.537717,-87.805469,"WGS84","16N",424365.406,3600326.016,0.19,"GeoXH 6000",27.15,0.25,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_047","41","tower","basePlot",32.539653,-87.800371,"WGS84","16N",424845.822,3600537.034,0.19,"GeoXH 6000",23.49,0.26,"woodyWetlands",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_047","43","tower","basePlot",32.539639,-87.800164,"WGS84","16N",424865.25,3600535.326,0.19,"GeoXH 6000",29.53,0.28,"woodyWetlands",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_048","57","tower","basePlot",32.540397,-87.799326,"WGS84","16N",424944.55,3600618.788,0.19,"GeoXH 6000",26.85,0.23,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_048","25","tower","basePlot",32.540034,-87.798892,"WGS84","16N",424984.954,3600578.257,0.19,"GeoXH 6000",25.45,0.26,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_039","57","tower","basePlot",32.542775,-87.80605,"WGS84","16N",424315.16,3600887.186,0.19,"GeoXH 6000",25.84,0.2,"woodyWetlands",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_053","57","tower","basePlot",32.537655,-87.804389,"WGS84","16N",424466.819,3600318.43,0.19,"GeoXH 6000",25.39,0.29,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_042","41","tower","basePlot",32.541787,-87.805204,"WGS84","16N",424393.763,3600777.067,0.19,"GeoXH 6000",24.44,0.22,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_042","59","tower","basePlot",32.541966,-87.805198,"WGS84","16N",424394.467,3600796.944,0.19,"GeoXH 6000",25.65,0.34,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_045","59","tower","basePlot",32.540348,-87.803562,"WGS84","16N",424546.711,3600616.373,0.19,"GeoXH 6000",25.04,0.34,"woodyWetlands",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_037","23","tower","basePlot",32.539447,-87.801969,"WGS84","16N",424695.574,3600515.395,0.2,"GeoXH 6000",24.94,0.33,"woodyWetlands",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","DELA"
"DELA_046","39","tower","basePlot",32.537713,-87.805678,"WGS84","16N",424345.826,3600325.748,0.2,"GeoXH 6000",31.41,0.28,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_048","21","tower","basePlot",32.540021,-87.79932,"WGS84","16N",424944.741,3600577.141,0.2,"GeoXH 6000",29.42,0.27,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_048","41","tower","basePlot",32.540206,-87.799129,"WGS84","16N",424962.833,3600597.51,0.2,"GeoXH 6000",29.53,0.26,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_049","57","tower","basePlot",32.542256,-87.802523,"WGS84","16N",424645.853,3600827.174,0.2,"GeoXH 6000",24.84,0.28,"woodyWetlands",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_040","61","tower","basePlot",32.538976,-87.804301,"WGS84","16N",424476.194,3600464.762,0.2,"GeoXH 6000",27.48,0.27,"woodyWetlands",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","DELA"
"DELA_040","51","tower","basePlot",32.5389,-87.804407,"WGS84","16N",424466.144,3600456.5,0.2,"GeoXH 6000",28.07,0.22,"woodyWetlands",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","DELA"
"DELA_053","43","tower","basePlot",32.537457,-87.803964,"WGS84","16N",424506.551,3600296.135,0.2,"GeoXH 6000",27.69,0.21,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_038","23","tower","basePlot",32.542106,-87.806814,"WGS84","16N",424242.871,3600813.573,0.21,"GeoXH 6000",24.12,0.37,"woodyWetlands",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","DELA"
"DELA_051","23","tower","basePlot",32.538344,-87.806145,"WGS84","16N",424302.494,3600396.089,0.21,"GeoXH 6000",24.05,0.24,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_039","33","tower","basePlot",32.542499,-87.805728,"WGS84","16N",424345.107,3600856.337,0.21,"GeoXH 6000",27.74,0.23,"woodyWetlands",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_041","21","tower","basePlot",32.540523,-87.807964,"WGS84","16N",424133.551,3600638.943,0.21,"GeoXH 6000",23.83,0.3,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","DELA"
"DELA_053","23","tower","basePlot",32.537288,-87.804164,"WGS84","16N",424487.658,3600277.56,0.21,"GeoXH 6000",29.32,0.26,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_053","59","tower","basePlot",32.53765,-87.804171,"WGS84","16N",424487.327,3600317.757,0.21,"GeoXH 6000",29.1,0.24,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_042","25","tower","basePlot",32.541603,-87.804997,"WGS84","16N",424413.072,3600756.498,0.21,"GeoXH 6000",25.48,0.23,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_042","21","tower","basePlot",32.541609,-87.805413,"WGS84","16N",424373.965,3600757.476,0.21,"GeoXH 6000",26.2,0.33,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_045","39","tower","basePlot",32.540167,-87.803784,"WGS84","16N",424525.704,3600596.459,0.21,"GeoXH 6000",25.23,0.34,"woodyWetlands",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_038","49","tower","basePlot",32.542377,-87.806905,"WGS84","16N",424234.484,3600843.708,0.22,"GeoXH 6000",24.91,0.41,"woodyWetlands",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","DELA"
"DELA_038","59","tower","basePlot",32.542478,-87.806841,"WGS84","16N",424240.621,3600854.838,0.22,"GeoXH 6000",29.85,0.3,"woodyWetlands",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","DELA"
"DELA_046","21","tower","basePlot",32.537534,-87.80569,"WGS84","16N",424344.522,3600305.903,0.22,"GeoXH 6000",26.85,0.33,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_050","59","tower","basePlot",32.540082,-87.805177,"WGS84","16N",424394.862,3600587.995,0.22,"GeoXH 6000",25.83,0.27,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_040","21","tower","basePlot",32.538648,-87.804733,"WGS84","16N",424435.385,3600428.777,0.22,"GeoXH 6000",25.85,0.33,"woodyWetlands",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","DELA"
"DELA_043","61","tower","basePlot",32.539776,-87.806582,"WGS84","16N",424262.62,3600555.096,0.22,"GeoXH 6000",27.81,0.25,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_038","57","tower","basePlot",32.542478,-87.807036,"WGS84","16N",424222.296,3600854.92,0.23,"GeoXH 6000",26.91,0.3,"woodyWetlands",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","DELA"
"DELA_055","25","tower","basePlot",32.541578,-87.807545,"WGS84","16N",424173.788,3600755.553,0.23,"GeoXH 6000",24.39,0.29,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_039","51","tower","basePlot",32.542674,-87.805733,"WGS84","16N",424344.782,3600875.765,0.23,"GeoXH 6000",28.34,0.27,"woodyWetlands",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_041","59","tower","basePlot",32.540879,-87.807726,"WGS84","16N",424156.194,3600678.212,0.23,"GeoXH 6000",27.7,0.3,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","DELA"
"DELA_053","61","tower","basePlot",32.53765,-87.803956,"WGS84","16N",424507.509,3600317.52,0.23,"GeoXH 6000",28.25,0.37,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_042","57","tower","basePlot",32.541968,-87.805404,"WGS84","16N",424375.11,3600797.313,0.23,"GeoXH 6000",27.78,0.27,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_042","43","tower","basePlot",32.541788,-87.804986,"WGS84","16N",424414.221,3600776.995,0.23,"GeoXH 6000",25.5,0.38,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_043","21","tower","basePlot",32.539417,-87.807006,"WGS84","16N",424222.583,3600515.654,0.23,"GeoXH 6000",24.54,0.26,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_043","59","tower","basePlot",32.53978,-87.806783,"WGS84","16N",424243.757,3600555.727,0.23,"GeoXH 6000",25.27,0.24,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_039","23","tower","basePlot",32.542405,-87.805841,"WGS84","16N",424334.476,3600846.003,0.24,"GeoXH 6000",28.83,0.4,"woodyWetlands",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_041","23","tower","basePlot",32.540523,-87.807737,"WGS84","16N",424154.879,3600638.741,0.24,"GeoXH 6000",22.57,0.42,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","DELA"
"DELA_044","43","tower","basePlot",32.540681,-87.805954,"WGS84","16N",424322.424,3600654.974,0.24,"GeoXH 6000",26.54,0.36,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_046","23","tower","basePlot",32.537532,-87.805455,"WGS84","16N",424366.605,3600305.522,0.25,"GeoXH 6000",30.5,0.37,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_048","43","tower","basePlot",32.540204,-87.798899,"WGS84","16N",424984.447,3600597.061,0.25,"GeoXH 6000",26.27,0.24,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_049","23","tower","basePlot",32.541896,-87.802316,"WGS84","16N",424665.03,3600787.144,0.25,"GeoXH 6000",25.78,0.27,"woodyWetlands",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_051","61","tower","basePlot",32.538717,-87.805928,"WGS84","16N",424323.164,3600437.258,0.25,"GeoXH 6000",26.91,0.32,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_055","41","tower","basePlot",32.541758,-87.807767,"WGS84","16N",424153.044,3600775.667,0.26,"GeoXH 6000",25.83,0.28,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_046","61","tower","basePlot",32.537893,-87.805254,"WGS84","16N",424385.765,3600345.378,0.26,"GeoXH 6000",25.5,0.31,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_048","59","tower","basePlot",32.540388,-87.799106,"WGS84","16N",424965.15,3600617.613,0.26,"GeoXH 6000",27.02,0.38,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_046","59","tower","basePlot",32.537901,-87.80545,"WGS84","16N",424367.37,3600346.465,0.28,"GeoXH 6000",27.73,0.6,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_046","57","tower","basePlot",32.537895,-87.805704,"WGS84","16N",424343.486,3600345.952,0.28,"GeoXH 6000",28.01,0.41,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_051","57","tower","basePlot",32.538717,-87.806353,"WGS84","16N",424283.255,3600437.564,0.28,"GeoXH 6000",24.47,0.45,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_044","41","tower","basePlot",32.540689,-87.806192,"WGS84","16N",424300.059,3600655.996,0.28,"GeoXH 6000",27.84,0.43,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","DELA"
"DELA_038","21","tower","basePlot",32.542109,-87.807035,"WGS84","16N",424222.047,3600814.088,0.3,"GeoXH 6000",21.25,0.47,"woodyWetlands",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","DELA"
"GRSM_047","21","tower","basePlot",35.687434,-83.506516,"WGS84","17N",273182.279,3952176.579,0.1,"GeoXH 6000",655.58,0.11,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_047","39","tower","basePlot",35.68762,-83.506524,"WGS84","17N",273182.133,3952197.143,0.1,"GeoXH 6000",656.17,0.12,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_047","43","tower","basePlot",35.687618,-83.506066,"WGS84","17N",273223.508,3952195.863,0.1,"GeoXH 6000",656.44,0.11,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_047","57","tower","basePlot",35.687795,-83.506522,"WGS84","17N",273182.815,3952216.638,0.1,"GeoXH 6000",654.45,0.13,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_062","21","tower","basePlot",35.693157,-83.503061,"WGS84","17N",273511.226,3952803.476,0.1,"GeoXH 6000",570.73,0.11,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_062","41","tower","basePlot",35.693342,-83.502845,"WGS84","17N",273531.295,3952823.465,0.1,"GeoXH 6000",579.04,0.1,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_062","43","tower","basePlot",35.693341,-83.502616,"WGS84","17N",273552.018,3952822.907,0.1,"GeoXH 6000",581.83,0.11,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_066","41","tower","basePlot",35.688774,-83.502676,"WGS84","17N",273533.654,3952316.321,0.1,"GeoXH 6000",570.57,0.11,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_047","23","tower","basePlot",35.687438,-83.50629,"WGS84","17N",273202.725,3952176.49,0.11,"GeoXH 6000",653.87,0.12,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_047","41","tower","basePlot",35.687618,-83.506289,"WGS84","17N",273203.382,3952196.443,0.11,"GeoXH 6000",657.33,0.12,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_047","59","tower","basePlot",35.687808,-83.506296,"WGS84","17N",273203.254,3952217.571,0.11,"GeoXH 6000",658.69,0.14,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_062","59","tower","basePlot",35.693544,-83.502847,"WGS84","17N",273531.65,3952845.88,0.11,"GeoXH 6000",586.12,0.13,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_062","61","tower","basePlot",35.693523,-83.502613,"WGS84","17N",273552.819,3952843.044,0.11,"GeoXH 6000",590.87,0.15,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_055","25","tower","basePlot",35.685343,-83.502019,"WGS84","17N",273583.401,3951934.142,0.11,"Geo 7X (H-Star)",625.84,0.12,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","GRSM"
"GRSM_055","61","tower","basePlot",35.685709,-83.502028,"WGS84","17N",273583.62,3951974.748,0.11,"Geo 7X (H-Star)",613.62,0.15,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","GRSM"
"GRSM_066","23","tower","basePlot",35.688591,-83.502673,"WGS84","17N",273533.395,3952296.032,0.11,"GeoXH 6000",569.03,0.15,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_061","25","tower","basePlot",35.685558,-83.505005,"WGS84","17N",273313.741,3951964.955,0.12,"GeoXH 6000",670.64,0.12,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_061","41","tower","basePlot",35.685733,-83.505223,"WGS84","17N",273294.481,3951984.828,0.12,"GeoXH 6000",665.2,0.15,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_051","43","tower","basePlot",35.688418,-83.507054,"WGS84","17N",273136.43,3952286.987,0.12,"GeoXH 6000",658.97,0.16,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_051","61","tower","basePlot",35.688602,-83.507064,"WGS84","17N",273135.971,3952307.432,0.12,"GeoXH 6000",661.19,0.14,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_052","57","tower","basePlot",35.692537,-83.500993,"WGS84","17N",273696.594,3952729.885,0.12,"GeoXH 6000",593.66,0.16,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_055","21","tower","basePlot",35.685338,-83.502471,"WGS84","17N",273542.494,3951934.652,0.12,"Geo 7X (H-Star)",633.28,0.13,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","GRSM"
"GRSM_047","61","tower","basePlot",35.687812,-83.506092,"WGS84","17N",273221.735,3952217.436,0.13,"GeoXH 6000",659.17,0.21,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_047","33","tower","basePlot",35.687527,-83.506189,"WGS84","17N",273212.139,3952186.098,0.13,"GeoXH 6000",655.28,0.14,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_059","23","tower","basePlot",35.686331,-83.506596,"WGS84","17N",273171.922,3952054.339,0.13,"GeoXH 6000",649.33,0.15,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","GRSM"
"GRSM_061","39","tower","basePlot",35.685739,-83.505439,"WGS84","17N",273274.96,3951985.958,0.13,"GeoXH 6000",661.27,0.16,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_062","57","tower","basePlot",35.693528,-83.503073,"WGS84","17N",273511.117,3952844.627,0.13,"GeoXH 6000",582.43,0.14,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_048","57","tower","basePlot",35.686042,-83.499171,"WGS84","17N",273843.135,3952005.151,0.13,"Geo 7X (H-Star)",600.55,0.26,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_051","25","tower","basePlot",35.688233,-83.507058,"WGS84","17N",273135.529,3952266.408,0.13,"GeoXH 6000",652.39,0.18,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_051","41","tower","basePlot",35.688413,-83.507293,"WGS84","17N",273114.698,3952286.921,0.13,"GeoXH 6000",657.4,0.27,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_051","59","tower","basePlot",35.688603,-83.507298,"WGS84","17N",273114.826,3952308.082,0.13,"GeoXH 6000",656.92,0.14,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_055","43","tower","basePlot",35.685525,-83.50202,"WGS84","17N",273583.842,3951954.4,0.13,"Geo 7X (H-Star)",619.83,0.17,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","GRSM"
"GRSM_066","21","tower","basePlot",35.688583,-83.5029,"WGS84","17N",273512.867,3952295.656,0.13,"GeoXH 6000",568.62,0.16,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_066","43","tower","basePlot",35.688774,-83.502456,"WGS84","17N",273553.571,3952315.824,0.13,"GeoXH 6000",577.38,0.19,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_047","25","tower","basePlot",35.68743,-83.506069,"WGS84","17N",273222.767,3952175.111,0.14,"GeoXH 6000",656.56,0.21,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_061","21","tower","basePlot",35.685547,-83.505439,"WGS84","17N",273274.459,3951964.693,0.14,"GeoXH 6000",660.27,0.16,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_048","41","tower","basePlot",35.68586,-83.498951,"WGS84","17N",273862.58,3951984.423,0.14,"Geo 7X (H-Star)",602.91,0.18,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_049","59","tower","basePlot",35.687719,-83.496987,"WGS84","17N",274045.533,3952186.19,0.14,"Geo 7X (H-Star)",650.09,0.16,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","GRSM"
"GRSM_055","41","tower","basePlot",35.685524,-83.502249,"WGS84","17N",273563.133,3951954.763,0.14,"Geo 7X (H-Star)",624.43,0.19,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","GRSM"
